"Age.group" "Age.label" "Province" "Year" "Obs" "Pop"
5 "[55-60)" 34 2008 1 5060
6 "[60-65)" 34 2008 0 4447
7 "[65-70)" 34 2008 2 3887
8 "[70-75)" 34 2008 7 4568
9 "[75-80)" 34 2008 3 5122
10 "[80-85)" 34 2008 3 4363
11 "[85,85+)" 34 2008 3 4260
1 "[0-40)" 35 2008 5 292647
2 "[40-45)" 35 2008 2 46467
3 "[45-50)" 35 2008 3 39266
4 "[50-55)" 35 2008 10 31604
5 "[55-60)" 35 2008 3 27187
6 "[60-65)" 35 2008 5 23424
7 "[65-70)" 35 2008 4 18786
8 "[70-75)" 35 2008 17 17664
9 "[75-80)" 35 2008 5 14605
10 "[80-85)" 35 2008 4 9159
11 "[85,85+)" 35 2008 21 7568
1 "[0-40)" 36 2008 4 226478
2 "[40-45)" 36 2008 7 35724
3 "[45-50)" 36 2008 21 34146
4 "[50-55)" 36 2008 12 31825
5 "[55-60)" 36 2008 12 29149
6 "[60-65)" 36 2008 18 28148
7 "[65-70)" 36 2008 7 22612
8 "[70-75)" 36 2008 13 24000
9 "[75-80)" 36 2008 21 22369
10 "[80-85)" 36 2008 12 16275
11 "[85,85+)" 36 2008 31 15892
1 "[0-40)" 37 2008 0 75412
2 "[40-45)" 37 2008 5 13414
3 "[45-50)" 37 2008 7 12718
4 "[50-55)" 37 2008 5 11107
5 "[55-60)" 37 2008 4 9900
6 "[60-65)" 37 2008 8 10016
7 "[65-70)" 37 2008 2 9083
8 "[70-75)" 37 2008 7 10042
9 "[75-80)" 37 2008 5 10194
10 "[80-85)" 37 2008 16 8291
11 "[85,85+)" 37 2008 13 8374
1 "[0-40)" 38 2008 4 261454
2 "[40-45)" 38 2008 4 42475
3 "[45-50)" 38 2008 5 37230
4 "[50-55)" 38 2008 15 31319
5 "[55-60)" 38 2008 11 26750
6 "[60-65)" 38 2008 5 25073
7 "[65-70)" 38 2008 14 21493
8 "[70-75)" 38 2008 16 19739
9 "[75-80)" 38 2008 2 16309
10 "[80-85)" 38 2008 11 10687
11 "[85,85+)" 38 2008 21 9206
1 "[0-40)" 39 2008 1 132229
2 "[40-45)" 39 2008 2 22246
3 "[45-50)" 39 2008 3 22131
4 "[50-55)" 39 2008 6 20548
5 "[55-60)" 39 2008 7 18286
6 "[60-65)" 39 2008 3 15957
7 "[65-70)" 39 2008 2 12627
8 "[70-75)" 39 2008 6 13584
9 "[75-80)" 39 2008 7 13949
10 "[80-85)" 39 2008 13 11108
11 "[85,85+)" 39 2008 20 10520
1 "[0-40)" 40 2008 0 36060
2 "[40-45)" 40 2008 0 6164
3 "[45-50)" 40 2008 0 5631
4 "[50-55)" 40 2008 1 4635
5 "[55-60)" 40 2008 0 3895
6 "[60-65)" 40 2008 3 3781
7 "[65-70)" 40 2008 1 3567
8 "[70-75)" 40 2008 3 4167
9 "[75-80)" 40 2008 3 4391
10 "[80-85)" 40 2008 8 3625
11 "[85,85+)" 40 2008 4 3570
1 "[0-40)" 41 2008 16 491905
2 "[40-45)" 41 2008 15 74415
3 "[45-50)" 41 2008 20 65454
4 "[50-55)" 41 2008 26 56137
5 "[55-60)" 41 2008 19 49192
6 "[60-65)" 41 2008 17 46986
7 "[65-70)" 41 2008 11 38767
8 "[70-75)" 41 2008 25 36980
9 "[75-80)" 41 2008 25 33958
10 "[80-85)" 41 2008 13 23542
11 "[85,85+)" 41 2008 27 19309
1 "[0-40)" 42 2008 3 19204
2 "[40-45)" 42 2008 0 3378
3 "[45-50)" 42 2008 0 3255
4 "[50-55)" 42 2008 1 2645
5 "[55-60)" 42 2008 0 2342
6 "[60-65)" 42 2008 0 2242
7 "[65-70)" 42 2008 0 2234
8 "[70-75)" 42 2008 2 2656
9 "[75-80)" 42 2008 0 2902
10 "[80-85)" 42 2008 0 2401
11 "[85,85+)" 42 2008 8 2663
1 "[0-40)" 43 2008 5 197170
2 "[40-45)" 43 2008 2 28974
3 "[45-50)" 43 2008 7 26820
4 "[50-55)" 43 2008 16 23635
5 "[55-60)" 43 2008 6 21025
6 "[60-65)" 43 2008 6 19283
7 "[65-70)" 43 2008 11 15480
8 "[70-75)" 43 2008 3 15508
9 "[75-80)" 43 2008 11 14809
10 "[80-85)" 43 2008 14 11376
11 "[85,85+)" 43 2008 18 10483
1 "[0-40)" 44 2008 0 30271
2 "[40-45)" 44 2008 0 5188
3 "[45-50)" 44 2008 1 4947
4 "[50-55)" 44 2008 1 4173
5 "[55-60)" 44 2008 0 3603
6 "[60-65)" 44 2008 0 3479
7 "[65-70)" 44 2008 1 3181
8 "[70-75)" 44 2008 0 4154
9 "[75-80)" 44 2008 2 4501
10 "[80-85)" 44 2008 5 3597
11 "[85,85+)" 44 2008 7 3438
1 "[0-40)" 45 2008 2 163730
2 "[40-45)" 45 2008 1 24471
3 "[45-50)" 45 2008 5 22067
4 "[50-55)" 45 2008 6 18106
5 "[55-60)" 45 2008 4 15597
6 "[60-65)" 45 2008 10 14550
7 "[65-70)" 45 2008 1 12696
8 "[70-75)" 45 2008 9 13707
9 "[75-80)" 45 2008 9 13743
10 "[80-85)" 45 2008 5 10753
11 "[85,85+)" 45 2008 12 9343
1 "[0-40)" 46 2008 5 623045
2 "[40-45)" 46 2008 9 98315
3 "[45-50)" 46 2008 35 91150
4 "[50-55)" 46 2008 25 79767
5 "[55-60)" 46 2008 26 72051
6 "[60-65)" 46 2008 36 66573
7 "[65-70)" 46 2008 36 57048
8 "[70-75)" 46 2008 38 54649
9 "[75-80)" 46 2008 58 50655
10 "[80-85)" 46 2008 36 38101
11 "[85,85+)" 46 2008 44 31143
1 "[0-40)" 47 2008 1 120504
2 "[40-45)" 47 2008 0 20545
3 "[45-50)" 47 2008 6 19864
4 "[50-55)" 47 2008 4 18332
5 "[55-60)" 47 2008 3 17093
6 "[60-65)" 47 2008 8 15945
7 "[65-70)" 47 2008 4 12785
8 "[70-75)" 47 2008 8 11971
9 "[75-80)" 47 2008 16 11437
10 "[80-85)" 47 2008 11 9107
11 "[85,85+)" 47 2008 4 8457
1 "[0-40)" 48 2008 8 248795
2 "[40-45)" 48 2008 5 46347
3 "[45-50)" 48 2008 14 46028
4 "[50-55)" 48 2008 17 41853
5 "[55-60)" 48 2008 15 37882
6 "[60-65)" 48 2008 9 35787
7 "[65-70)" 48 2008 10 29276
8 "[70-75)" 48 2008 18 30546
9 "[75-80)" 48 2008 20 29633
10 "[80-85)" 48 2008 28 22326
11 "[85,85+)" 48 2008 25 19122
1 "[0-40)" 49 2008 0 37752
2 "[40-45)" 49 2008 0 6684
3 "[45-50)" 49 2008 2 6701
4 "[50-55)" 49 2008 3 5786
5 "[55-60)" 49 2008 0 5283
6 "[60-65)" 49 2008 5 5279
7 "[65-70)" 49 2008 9 5422
8 "[70-75)" 49 2008 3 6795
9 "[75-80)" 49 2008 13 6839
10 "[80-85)" 49 2008 0 5869
11 "[85,85+)" 49 2008 15 5760
1 "[0-40)" 50 2008 5 216765
2 "[40-45)" 50 2008 9 35573
3 "[45-50)" 50 2008 4 34180
4 "[50-55)" 50 2008 8 30937
5 "[55-60)" 50 2008 9 28411
6 "[60-65)" 50 2008 20 26950
7 "[65-70)" 50 2008 8 22391
8 "[70-75)" 50 2008 7 22847
9 "[75-80)" 50 2008 7 22924
10 "[80-85)" 50 2008 19 18032
11 "[85,85+)" 50 2008 24 16832
1 "[0-40)" 1 2009 2 70359
2 "[40-45)" 1 2009 4 12656
3 "[45-50)" 1 2009 6 12306
4 "[50-55)" 1 2009 1 11196
5 "[55-60)" 1 2009 3 10072
6 "[60-65)" 1 2009 1 9490
7 "[65-70)" 1 2009 0 7461
8 "[70-75)" 1 2009 4 6571
9 "[75-80)" 1 2009 5 6277
10 "[80-85)" 1 2009 3 4740
11 "[85,85+)" 1 2009 8 4590
1 "[0-40)" 2 2009 0 98337
2 "[40-45)" 2 2009 5 15577
3 "[45-50)" 2 2009 10 14551
4 "[50-55)" 2 2009 10 11916
5 "[55-60)" 2 2009 1 9877
6 "[60-65)" 2 2009 4 9273
7 "[65-70)" 2 2009 4 8481
8 "[70-75)" 2 2009 6 8763
9 "[75-80)" 2 2009 3 8761
10 "[80-85)" 2 2009 5 6821
11 "[85,85+)" 2 2009 12 5750
1 "[0-40)" 3 2009 9 474214
2 "[40-45)" 3 2009 14 73363
3 "[45-50)" 3 2009 17 67542
4 "[50-55)" 3 2009 20 60265
5 "[55-60)" 3 2009 22 54752
6 "[60-65)" 3 2009 21 53546
7 "[65-70)" 3 2009 24 45200
8 "[70-75)" 3 2009 21 39285
9 "[75-80)" 3 2009 31 34014
10 "[80-85)" 3 2009 26 25238
11 "[85,85+)" 3 2009 50 20458
1 "[0-40)" 4 2009 0 183143
2 "[40-45)" 4 2009 5 26215
3 "[45-50)" 4 2009 6 23334
4 "[50-55)" 4 2009 4 19527
5 "[55-60)" 4 2009 4 16458
6 "[60-65)" 4 2009 4 14434
7 "[65-70)" 4 2009 3 11520
8 "[70-75)" 4 2009 6 11350
9 "[75-80)" 4 2009 11 10412
10 "[80-85)" 4 2009 7 7519
11 "[85,85+)" 4 2009 6 5738
1 "[0-40)" 5 2009 1 35715
2 "[40-45)" 5 2009 0 6035
3 "[45-50)" 5 2009 1 6103
4 "[50-55)" 5 2009 1 5145
5 "[55-60)" 5 2009 0 4374
6 "[60-65)" 5 2009 3 4393
7 "[65-70)" 5 2009 6 4156
8 "[70-75)" 5 2009 0 4486
9 "[75-80)" 5 2009 3 5106
10 "[80-85)" 5 2009 7 4389
11 "[85,85+)" 5 2009 0 4571
1 "[0-40)" 6 2009 1 166991
2 "[40-45)" 6 2009 3 26063
3 "[45-50)" 6 2009 10 24775
4 "[50-55)" 6 2009 4 20289
5 "[55-60)" 6 2009 9 17113
6 "[60-65)" 6 2009 4 16564
7 "[65-70)" 6 2009 4 14697
8 "[70-75)" 6 2009 2 15734
9 "[75-80)" 6 2009 14 16130
10 "[80-85)" 6 2009 18 12007
11 "[85,85+)" 6 2009 29 10478
1 "[0-40)" 7 2009 4 279259
2 "[40-45)" 7 2009 4 43694
3 "[45-50)" 7 2009 10 39145
4 "[50-55)" 7 2009 7 33937
5 "[55-60)" 7 2009 15 29358
6 "[60-65)" 7 2009 19 26752
7 "[65-70)" 7 2009 4 21541
8 "[70-75)" 7 2009 6 18705
9 "[75-80)" 7 2009 13 17215
10 "[80-85)" 7 2009 21 13290
11 "[85,85+)" 7 2009 22 12544
1 "[0-40)" 8 2009 17 1293830
2 "[40-45)" 8 2009 31 210645
3 "[45-50)" 8 2009 56 194350
4 "[50-55)" 8 2009 42 178940
5 "[55-60)" 8 2009 50 163543
6 "[60-65)" 8 2009 52 156458
7 "[65-70)" 8 2009 60 126791
8 "[70-75)" 8 2009 86 117420
9 "[75-80)" 8 2009 103 113967
10 "[80-85)" 8 2009 99 88221
11 "[85,85+)" 8 2009 133 81142
1 "[0-40)" 9 2009 1 78350
2 "[40-45)" 9 2009 0 13825
3 "[45-50)" 9 2009 4 13516
4 "[50-55)" 9 2009 3 12229
5 "[55-60)" 9 2009 1 10564
6 "[60-65)" 9 2009 9 9977
7 "[65-70)" 9 2009 0 8380
8 "[70-75)" 9 2009 1 8459
9 "[75-80)" 9 2009 8 9516
10 "[80-85)" 9 2009 8 8074
11 "[85,85+)" 9 2009 17 8141
1 "[0-40)" 10 2009 0 92222
2 "[40-45)" 10 2009 1 15520
3 "[45-50)" 10 2009 0 15377
4 "[50-55)" 10 2009 3 13041
5 "[55-60)" 10 2009 3 10650
6 "[60-65)" 10 2009 3 10089
7 "[65-70)" 10 2009 2 9556
8 "[70-75)" 10 2009 7 10666
9 "[75-80)" 10 2009 18 11372
10 "[80-85)" 10 2009 9 8528
11 "[85,85+)" 10 2009 4 7215
1 "[0-40)" 11 2009 7 325801
2 "[40-45)" 11 2009 7 49042
3 "[45-50)" 11 2009 24 44447
4 "[50-55)" 11 2009 18 38994
5 "[55-60)" 11 2009 15 32514
6 "[60-65)" 11 2009 19 29617
7 "[65-70)" 11 2009 13 24940
8 "[70-75)" 11 2009 5 22696
9 "[75-80)" 11 2009 13 20720
10 "[80-85)" 11 2009 21 13817
11 "[85,85+)" 11 2009 29 10882
1 "[0-40)" 12 2009 5 151372
2 "[40-45)" 12 2009 6 23160
3 "[45-50)" 12 2009 1 20885
4 "[50-55)" 12 2009 10 17976
5 "[55-60)" 12 2009 5 15953
6 "[60-65)" 12 2009 2 14852
7 "[65-70)" 12 2009 11 12845
8 "[70-75)" 12 2009 8 11614
9 "[75-80)" 12 2009 17 11453
10 "[80-85)" 12 2009 23 8792
11 "[85,85+)" 12 2009 15 7980
1 "[0-40)" 13 2009 0 126278
2 "[40-45)" 13 2009 0 19556
3 "[45-50)" 13 2009 14 18874
4 "[50-55)" 13 2009 3 15675
5 "[55-60)" 13 2009 0 13126
6 "[60-65)" 13 2009 7 12616
7 "[65-70)" 13 2009 2 11244
8 "[70-75)" 13 2009 3 12246
9 "[75-80)" 13 2009 14 12663
10 "[80-85)" 13 2009 3 9838
11 "[85,85+)" 13 2009 20 8604
1 "[0-40)" 14 2009 1 196881
2 "[40-45)" 14 2009 2 30956
3 "[45-50)" 14 2009 5 29509
4 "[50-55)" 14 2009 8 25237
5 "[55-60)" 14 2009 7 20399
6 "[60-65)" 14 2009 3 19622
7 "[65-70)" 14 2009 11 17667
8 "[70-75)" 14 2009 5 17699
9 "[75-80)" 14 2009 15 17876
10 "[80-85)" 14 2009 6 13467
11 "[85,85+)" 14 2009 21 11103
1 "[0-40)" 15 2009 6 248453
2 "[40-45)" 15 2009 14 43983
3 "[45-50)" 15 2009 14 41730
4 "[50-55)" 15 2009 22 39438
5 "[55-60)" 15 2009 17 36403
6 "[60-65)" 15 2009 10 36280
7 "[65-70)" 15 2009 22 31022
8 "[70-75)" 15 2009 11 30944
9 "[75-80)" 15 2009 17 30969
10 "[80-85)" 15 2009 25 22571
11 "[85,85+)" 15 2009 33 22264
1 "[0-40)" 16 2009 0 47680
2 "[40-45)" 16 2009 3 7716
3 "[45-50)" 16 2009 1 7675
4 "[50-55)" 16 2009 2 6097
5 "[55-60)" 16 2009 0 5194
6 "[60-65)" 16 2009 0 4966
7 "[65-70)" 16 2009 0 5349
8 "[70-75)" 16 2009 2 5835
9 "[75-80)" 16 2009 4 6114
10 "[80-85)" 16 2009 3 4962
11 "[85,85+)" 16 2009 7 4598
1 "[0-40)" 17 2009 1 182022
2 "[40-45)" 17 2009 5 27897
3 "[45-50)" 17 2009 6 26096
4 "[50-55)" 17 2009 9 22994
5 "[55-60)" 17 2009 9 19917
6 "[60-65)" 17 2009 5 17719
7 "[65-70)" 17 2009 6 14374
8 "[70-75)" 17 2009 4 13594
9 "[75-80)" 17 2009 9 13833
10 "[80-85)" 17 2009 12 10941
11 "[85,85+)" 17 2009 16 10507
1 "[0-40)" 18 2009 1 233710
2 "[40-45)" 18 2009 5 35827
3 "[45-50)" 18 2009 9 33133
4 "[50-55)" 18 2009 6 28166
5 "[55-60)" 18 2009 7 23506
6 "[60-65)" 18 2009 10 21911
7 "[65-70)" 18 2009 12 19318
8 "[70-75)" 18 2009 15 19409
9 "[75-80)" 18 2009 13 19115
10 "[80-85)" 18 2009 7 13679
11 "[85,85+)" 18 2009 12 10717
1 "[0-40)" 19 2009 2 61332
2 "[40-45)" 19 2009 0 9620
3 "[45-50)" 19 2009 2 8469
4 "[50-55)" 19 2009 2 7088
5 "[55-60)" 19 2009 0 5645
6 "[60-65)" 19 2009 1 4783
7 "[65-70)" 19 2009 1 4044
8 "[70-75)" 19 2009 0 4295
9 "[75-80)" 19 2009 6 4467
10 "[80-85)" 19 2009 2 3706
11 "[85,85+)" 19 2009 7 3618
1 "[0-40)" 20 2009 3 151455
2 "[40-45)" 20 2009 5 27165
3 "[45-50)" 20 2009 4 26752
4 "[50-55)" 20 2009 2 24791
5 "[55-60)" 20 2009 9 23009
6 "[60-65)" 20 2009 5 22479
7 "[65-70)" 20 2009 1 17992
8 "[70-75)" 20 2009 14 16875
9 "[75-80)" 20 2009 18 16666
10 "[80-85)" 20 2009 15 13079
11 "[85,85+)" 20 2009 30 12364
1 "[0-40)" 21 2009 4 132983
2 "[40-45)" 21 2009 7 19637
3 "[45-50)" 21 2009 1 17809
4 "[50-55)" 21 2009 9 15400
5 "[55-60)" 21 2009 12 12826
6 "[60-65)" 21 2009 6 12212
7 "[65-70)" 21 2009 4 10455
8 "[70-75)" 21 2009 7 9893
9 "[75-80)" 21 2009 14 9853
10 "[80-85)" 21 2009 3 6826
11 "[85,85+)" 21 2009 7 6028
1 "[0-40)" 22 2009 0 47637
2 "[40-45)" 22 2009 0 8191
3 "[45-50)" 22 2009 1 8068
4 "[50-55)" 22 2009 2 7189
5 "[55-60)" 22 2009 3 6179
6 "[60-65)" 22 2009 2 5853
7 "[65-70)" 22 2009 3 4997
8 "[70-75)" 22 2009 3 5371
9 "[75-80)" 22 2009 7 5955
10 "[80-85)" 22 2009 9 5035
11 "[85,85+)" 22 2009 12 5051
1 "[0-40)" 23 2009 1 163204
2 "[40-45)" 23 2009 3 25270
3 "[45-50)" 23 2009 4 24625
4 "[50-55)" 23 2009 2 20080
5 "[55-60)" 23 2009 3 16157
6 "[60-65)" 23 2009 1 15199
7 "[65-70)" 23 2009 6 14638
8 "[70-75)" 23 2009 17 15720
9 "[75-80)" 23 2009 9 15628
10 "[80-85)" 23 2009 8 11548
11 "[85,85+)" 23 2009 13 8794
1 "[0-40)" 24 2009 1 98631
2 "[40-45)" 24 2009 3 18061
3 "[45-50)" 24 2009 7 18566
4 "[50-55)" 24 2009 4 16878
5 "[55-60)" 24 2009 4 14113
6 "[60-65)" 24 2009 6 13574
7 "[65-70)" 24 2009 4 12525
8 "[70-75)" 24 2009 7 14410
9 "[75-80)" 24 2009 5 15627
10 "[80-85)" 24 2009 6 12905
11 "[85,85+)" 24 2009 20 12271
1 "[0-40)" 25 2009 2 100181
2 "[40-45)" 25 2009 1 15682
3 "[45-50)" 25 2009 3 15371
4 "[50-55)" 25 2009 3 13102
5 "[55-60)" 25 2009 6 11626
6 "[60-65)" 25 2009 6 10768
7 "[65-70)" 25 2009 2 9021
8 "[70-75)" 25 2009 4 9110
9 "[75-80)" 25 2009 6 9765
10 "[80-85)" 25 2009 9 8023
11 "[85,85+)" 25 2009 9 7791
1 "[0-40)" 26 2009 2 73952
2 "[40-45)" 26 2009 1 12077
3 "[45-50)" 26 2009 0 11562
4 "[50-55)" 26 2009 3 10362
5 "[55-60)" 26 2009 9 8854
6 "[60-65)" 26 2009 0 8290
7 "[65-70)" 26 2009 12 7016
8 "[70-75)" 26 2009 5 6804
9 "[75-80)" 26 2009 12 7166
10 "[80-85)" 26 2009 8 5877
11 "[85,85+)" 26 2009 5 5617
1 "[0-40)" 27 2009 0 66653
2 "[40-45)" 27 2009 1 12426
3 "[45-50)" 27 2009 2 12519
4 "[50-55)" 27 2009 5 11502
5 "[55-60)" 27 2009 7 10176
6 "[60-65)" 27 2009 1 10192
7 "[65-70)" 27 2009 5 10196
8 "[70-75)" 27 2009 4 11408
9 "[75-80)" 27 2009 9 12248
10 "[80-85)" 27 2009 2 10043
11 "[85,85+)" 27 2009 25 10348
1 "[0-40)" 28 2009 21 1609782
2 "[40-45)" 28 2009 28 262406
3 "[45-50)" 28 2009 63 239534
4 "[50-55)" 28 2009 83 212037
5 "[55-60)" 28 2009 50 188476
6 "[60-65)" 28 2009 67 176314
7 "[65-70)" 28 2009 64 141875
8 "[70-75)" 28 2009 76 125496
9 "[75-80)" 28 2009 103 116659
10 "[80-85)" 28 2009 104 88552
11 "[85,85+)" 28 2009 146 81955
1 "[0-40)" 29 2009 13 413297
2 "[40-45)" 29 2009 5 64007
3 "[45-50)" 29 2009 15 58373
4 "[50-55)" 29 2009 14 50330
5 "[55-60)" 29 2009 25 43360
6 "[60-65)" 29 2009 18 40926
7 "[65-70)" 29 2009 14 34369
8 "[70-75)" 29 2009 20 30981
9 "[75-80)" 29 2009 18 26662
10 "[80-85)" 29 2009 24 18782
11 "[85,85+)" 29 2009 25 14830
1 "[0-40)" 30 2009 5 389311
2 "[40-45)" 30 2009 5 56929
3 "[45-50)" 30 2009 10 49927
4 "[50-55)" 30 2009 14 41866
5 "[55-60)" 30 2009 16 35235
6 "[60-65)" 30 2009 11 32141
7 "[65-70)" 30 2009 21 27049
8 "[70-75)" 30 2009 10 26484
9 "[75-80)" 30 2009 27 24771
10 "[80-85)" 30 2009 17 18445
11 "[85,85+)" 30 2009 29 14284
1 "[0-40)" 31 2009 2 145202
2 "[40-45)" 31 2009 0 24207
3 "[45-50)" 31 2009 3 22536
4 "[50-55)" 31 2009 7 20184
5 "[55-60)" 31 2009 3 17977
6 "[60-65)" 31 2009 13 17100
7 "[65-70)" 31 2009 6 13945
8 "[70-75)" 31 2009 3 12756
9 "[75-80)" 31 2009 13 13041
10 "[80-85)" 31 2009 11 10921
11 "[85,85+)" 31 2009 20 11333
1 "[0-40)" 32 2009 1 62471
2 "[40-45)" 32 2009 2 11301
3 "[45-50)" 32 2009 1 11383
4 "[50-55)" 32 2009 0 10481
5 "[55-60)" 32 2009 0 10161
6 "[60-65)" 32 2009 8 10504
7 "[65-70)" 32 2009 3 10464
8 "[70-75)" 32 2009 1 11085
9 "[75-80)" 32 2009 4 11819
10 "[80-85)" 32 2009 14 9384
11 "[85,85+)" 32 2009 20 10167
1 "[0-40)" 33 2009 5 217688
2 "[40-45)" 33 2009 8 40102
3 "[45-50)" 33 2009 6 41892
4 "[50-55)" 33 2009 20 41855
5 "[55-60)" 33 2009 4 37851
6 "[60-65)" 33 2009 22 35520
7 "[65-70)" 33 2009 9 27656
8 "[70-75)" 33 2009 14 28872
9 "[75-80)" 33 2009 24 31556
10 "[80-85)" 33 2009 45 25326
11 "[85,85+)" 33 2009 44 23378
1 "[0-40)" 34 2009 1 35135
2 "[40-45)" 34 2009 1 6316
3 "[45-50)" 34 2009 0 6717
4 "[50-55)" 34 2009 4 6285
5 "[55-60)" 34 2009 3 5205
6 "[60-65)" 34 2009 0 4503
7 "[65-70)" 34 2009 3 4048
8 "[70-75)" 34 2009 4 4251
9 "[75-80)" 34 2009 1 5057
10 "[80-85)" 34 2009 10 4379
11 "[85,85+)" 34 2009 5 4439
1 "[0-40)" 35 2009 6 291287
2 "[40-45)" 35 2009 3 47592
3 "[45-50)" 35 2009 3 41236
4 "[50-55)" 35 2009 19 32971
5 "[55-60)" 35 2009 14 28093
6 "[60-65)" 35 2009 9 24260
7 "[65-70)" 35 2009 21 19537
8 "[70-75)" 35 2009 14 17432
9 "[75-80)" 35 2009 20 15277
10 "[80-85)" 35 2009 15 9615
11 "[85,85+)" 35 2009 18 7885
1 "[0-40)" 36 2009 3 223711
2 "[40-45)" 36 2009 2 36378
3 "[45-50)" 36 2009 8 34345
4 "[50-55)" 36 2009 12 32419
5 "[55-60)" 36 2009 15 29341
6 "[60-65)" 36 2009 15 28651
7 "[65-70)" 36 2009 9 23355
8 "[70-75)" 36 2009 9 23143
9 "[75-80)" 36 2009 10 22929
10 "[80-85)" 36 2009 22 16677
11 "[85,85+)" 36 2009 29 16544
1 "[0-40)" 37 2009 3 74201
2 "[40-45)" 37 2009 0 13419
3 "[45-50)" 37 2009 5 12940
4 "[50-55)" 37 2009 1 11551
5 "[55-60)" 37 2009 1 9963
6 "[60-65)" 37 2009 5 10040
7 "[65-70)" 37 2009 1 9207
8 "[70-75)" 37 2009 4 9652
9 "[75-80)" 37 2009 7 10165
10 "[80-85)" 37 2009 5 8397
11 "[85,85+)" 37 2009 11 8721
1 "[0-40)" 38 2009 3 260623
2 "[40-45)" 38 2009 6 43216
3 "[45-50)" 38 2009 12 38772
4 "[50-55)" 38 2009 8 32543
5 "[55-60)" 38 2009 16 27725
6 "[60-65)" 38 2009 5 25414
7 "[65-70)" 38 2009 18 22468
8 "[70-75)" 38 2009 14 19589
9 "[75-80)" 38 2009 9 17020
10 "[80-85)" 38 2009 13 11157
11 "[85,85+)" 38 2009 31 9607
1 "[0-40)" 39 2009 0 131813
2 "[40-45)" 39 2009 4 22411
3 "[45-50)" 39 2009 1 22189
4 "[50-55)" 39 2009 11 21146
5 "[55-60)" 39 2009 11 18629
6 "[60-65)" 39 2009 3 16581
7 "[65-70)" 39 2009 5 13047
8 "[70-75)" 39 2009 5 12996
9 "[75-80)" 39 2009 5 13950
10 "[80-85)" 39 2009 19 11341
11 "[85,85+)" 39 2009 27 11012
1 "[0-40)" 40 2009 0 36067
2 "[40-45)" 40 2009 0 6164
3 "[45-50)" 40 2009 1 5812
4 "[50-55)" 40 2009 1 4921
5 "[55-60)" 40 2009 0 3945
6 "[60-65)" 40 2009 0 3831
7 "[65-70)" 40 2009 0 3579
8 "[70-75)" 40 2009 3 3947
9 "[75-80)" 40 2009 2 4322
10 "[80-85)" 40 2009 7 3704
11 "[85,85+)" 40 2009 7 3706
1 "[0-40)" 41 2009 5 492047
2 "[40-45)" 41 2009 14 75487
3 "[45-50)" 41 2009 10 67586
4 "[50-55)" 41 2009 17 58071
5 "[55-60)" 41 2009 13 50022
6 "[60-65)" 41 2009 20 47341
7 "[65-70)" 41 2009 17 40030
8 "[70-75)" 41 2009 27 36327
9 "[75-80)" 41 2009 23 34429
10 "[80-85)" 41 2009 36 24248
11 "[85,85+)" 41 2009 37 20176
1 "[0-40)" 42 2009 0 19023
2 "[40-45)" 42 2009 1 3407
3 "[45-50)" 42 2009 0 3319
4 "[50-55)" 42 2009 0 2784
5 "[55-60)" 42 2009 0 2407
6 "[60-65)" 42 2009 0 2235
7 "[65-70)" 42 2009 0 2234
8 "[70-75)" 42 2009 1 2482
9 "[75-80)" 42 2009 1 2901
10 "[80-85)" 42 2009 2 2390
11 "[85,85+)" 42 2009 3 2746
1 "[0-40)" 43 2009 7 200970
2 "[40-45)" 43 2009 6 29871
3 "[45-50)" 43 2009 5 27703
4 "[50-55)" 43 2009 5 24458
5 "[55-60)" 43 2009 5 21631
6 "[60-65)" 43 2009 14 19980
7 "[65-70)" 43 2009 11 16192
8 "[70-75)" 43 2009 8 15007
9 "[75-80)" 43 2009 11 14935
10 "[80-85)" 43 2009 11 11703
11 "[85,85+)" 43 2009 23 11055
1 "[0-40)" 44 2009 0 30136
2 "[40-45)" 44 2009 0 5190
3 "[45-50)" 44 2009 0 5080
4 "[50-55)" 44 2009 4 4346
5 "[55-60)" 44 2009 1 3697
6 "[60-65)" 44 2009 1 3453
7 "[65-70)" 44 2009 6 3241
8 "[70-75)" 44 2009 4 3811
9 "[75-80)" 44 2009 7 4450
10 "[80-85)" 44 2009 7 3629
11 "[85,85+)" 44 2009 12 3592
1 "[0-40)" 45 2009 5 168097
2 "[40-45)" 45 2009 0 25320
3 "[45-50)" 45 2009 10 22909
4 "[50-55)" 45 2009 2 19218
5 "[55-60)" 45 2009 4 15995
6 "[60-65)" 45 2009 7 15008
7 "[65-70)" 45 2009 5 12988
8 "[70-75)" 45 2009 9 13317
9 "[75-80)" 45 2009 11 13714
10 "[80-85)" 45 2009 16 11009
11 "[85,85+)" 45 2009 14 9810
1 "[0-40)" 46 2009 8 624644
2 "[40-45)" 46 2009 6 99990
3 "[45-50)" 46 2009 16 92844
4 "[50-55)" 46 2009 22 82312
5 "[55-60)" 46 2009 34 72985
6 "[60-65)" 46 2009 23 68016
7 "[65-70)" 46 2009 28 58237
8 "[70-75)" 46 2009 36 53917
9 "[75-80)" 46 2009 52 50889
10 "[80-85)" 46 2009 43 38915
11 "[85,85+)" 46 2009 60 32742
1 "[0-40)" 47 2009 2 119791
2 "[40-45)" 47 2009 7 20830
3 "[45-50)" 47 2009 7 20003
4 "[50-55)" 47 2009 13 18791
5 "[55-60)" 47 2009 1 17186
6 "[60-65)" 47 2009 5 16227
